Metrics\Shifts,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2.0
MSE,0.14982142,0.1053207,0.072069466,0.047557846,0.029818958,0.017310265,0.008816865,0.0035001603,0.0007534471,0.0,0.00085352495,0.0029912,0.0061820154,0.0101848515,0.014861649,0.02008778,0.025761837,0.0318159,0.03808576,0.04454509
MAE,0.35764247,0.30346537,0.25364238,0.20795959,0.16606258,0.12734894,0.0914117,0.05787148,0.026926847,0.0,0.028944025,0.05425732,0.07812367,0.10037796,0.12133993,0.14112154,0.15981622,0.17757499,0.19422866,0.20993306
MII,2.6625796163219344,3.2726259632346664,3.6110380777929127,3.838523829153705,3.9772137778350913,4.078858090950924,4.172536231481184,4.252448060162903,4.3303255261324685,4.398336032382286,4.38502297571074,4.36899520606221,4.352500472568651,4.335756208571252,4.3199799566884325,4.302142304869719,4.286190494174434,4.26709081538225,4.2508825287466045,4.233295744191713
NCC,0.99365354,0.99530226,0.9965651,0.99746674,0.99828607,0.99889183,0.9993671,0.99971795,0.9999245,1.0000001,0.99992526,0.9997179,0.9993972,0.9989425,0.99840647,0.9977395,0.9969091,0.995987,0.99502546,0.9938718
SSIM,0.531744,0.66744554,0.7691969,0.84232897,0.8977789,0.93749017,0.9662301,0.9853415,0.99641275,1.0,0.9960463,0.9861591,0.97128415,0.95251894,0.93079877,0.9072371,0.8816142,0.8565621,0.8313736,0.8070303
