Metrics\Shifts,0.0,0.2,0.4,0.6,0.8,1.0,1.2,1.4,1.6,1.8,2.0
MSE,0.5855567,0.37475842,0.21080078,0.09369089,0.023423277,0.0,0.016053794,0.037230868,0.04837882,0.05588842,0.06173408
MAE,0.74190533,0.59352756,0.4451443,0.2967632,0.14837937,0.0,0.11893387,0.17614223,0.19770902,0.20981602,0.21808448
MII,-3.5756987648571936e-16,3.442373055764112,4.111035522408914,4.48895967213054,4.765569083360929,5.04347455336389,3.807163185280467,2.0670834189514795,1.3623154637221055,1.0538935778988434,0.8651270372804226
PSNR,2.3243103,4.262486,6.761277,10.283027,16.303522,inf,17.944223,14.290967,13.153447,12.526781,12.09475
NCC,1,0.9995616,0.9998905,0.99995106,0.9999725,1.0,0.97620213,0.91098523,0.85879856,0.81392217,0.7723788
SSIM,6.896951e-05,0.20516557,0.52397937,0.79961586,0.95595175,1.0,0.90232146,0.6232698,0.47392964,0.41405204,0.37794292
